<Amadeo>17:48:19,80	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,64	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,69	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,71	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,72	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,74	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,76	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,77	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,78	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,79	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,80	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,81	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,82	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,83	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,84	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,84	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,85	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,88	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,89	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,89	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,92	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,93	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,94	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,94	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,95	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,96	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,97	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,98	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:21,99	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,00	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,01	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,02	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,03	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,03	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,05	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,05	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,06	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,07	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,08	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,09	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,10	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,11	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,11	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,12	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,14	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,14	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

<Amadeo>17:48:22,15	-0,250	-0,602	-0,561	-0,639	-0,751	0,000	0,000	0,000	0,000	0,000</Amadeo>

